Gene_set	Z_score(n-LEGO)	P_value(n-LEGO)	Z_score(e-LEGO)	P_value(e-LEGO)	gsSize	gsSize_net	intSize	intSize_net	overlapSize	InterestingGeneListID
373	-0.843304	0.800897	-2.064487	1.000000	185	156	170	151	0	1
374	-0.344999	0.634967	2.021085	0.021635	35	32	170	151	0	1
375	-0.359223	0.640302	-1.343016	0.914484	56	42	170	151	0	1
376	-0.415248	0.661046	-1.141741	0.875012	68	52	170	151	1	1
377	-0.390311	0.651868	0.247204	0.402375	59	44	170	151	1	1
378	-0.472652	0.681811	-0.873672	0.809352	72	62	170	151	1	1
379	0.018536	0.492606	0.119071	0.452609	328	280	170	151	10	1
380	-0.273096	0.607618	-1.318597	0.910088	62	56	170	151	2	1
381	-0.250817	0.599028	-1.341584	0.914229	70	66	170	151	3	1
382	-0.398267	0.654806	-1.213749	0.890018	70	65	170	151	1	1
383	-0.376670	0.646810	-0.793868	0.786690	52	46	170	151	1	1
384	-0.436826	0.668913	-0.051929	0.520708	65	57	170	151	1	1
385	-0.322992	0.626661	-0.679947	0.751899	89	77	170	151	3	1
386	0.162131	0.435601	-1.317451	0.909879	29	25	170	151	1	1
387	-0.269137	0.606095	3.056015	0.001122	55	51	170	151	1	1
388	-0.106775	0.542517	-0.421762	0.663429	71	60	170	151	2	1
389	0.289017	0.386284	-0.199561	0.579091	42	34	170	151	1	1
390	-0.445547	0.672071	-1.211926	0.889651	73	63	170	151	0	1
391	-0.356852	0.639415	-1.362481	0.917918	60	50	170	151	3	1
392	4.223145	0.000012	3.396690	0.000341	84	73	170	151	2	1
393	-0.402304	0.656294	-0.359593	0.640441	54	46	170	151	0	1
394	-0.358253	0.639939	-0.542995	0.706502	30	27	170	151	0	1
395	-0.447844	0.672901	-0.572402	0.716559	53	47	170	151	0	1
396	-0.563220	0.713437	-0.299362	0.617678	140	94	170	151	0	1
397	-0.429411	0.666218	-0.583625	0.720355	38	35	170	151	0	1
398	-0.430041	0.666447	-0.578221	0.718530	42	34	170	151	0	1
399	-0.306187	0.620279	-0.948602	0.829320	35	28	170	151	0	1
400	1.527500	0.063318	1.012590	0.155628	85	77	170	151	1	1
401	1.378040	0.084096	2.495621	0.006287	76	68	170	151	2	1
402	1.576441	0.057462	1.285210	0.099360	92	83	170	151	1	1
403	-0.355581	0.638939	-0.639360	0.738836	73	63	170	151	3	1
404	-0.265103	0.604542	-0.876269	0.810065	18	14	170	151	0	1
405	-0.979093	0.837082	-2.110813	1.000000	222	129	170	151	0	1
406	-0.193038	0.576538	-0.949331	0.829508	12	10	170	151	0	1
407	-0.346996	0.635718	-2.038524	1.000000	23	22	170	151	0	1
408	2.767012	0.002829	2.885121	0.001956	24	16	170	151	1	1
409	-0.444519	0.671700	-2.048973	1.000000	48	36	170	151	0	1
410	-0.268126	0.605706	-0.779257	0.782386	13	11	170	151	0	1
411	-0.247417	0.597713	-0.675756	0.750566	27	22	170	151	0	1
412	-0.283995	0.611801	-1.137357	0.874064	40	31	170	151	0	1
413	-0.298039	0.617173	-1.842656	0.990755	22	20	170	151	0	1
414	-0.605211	0.727586	-1.991627	1.000000	74	43	170	151	0	1
415	-0.396021	0.653978	7.526593	0.000000	31	19	170	151	0	1
416	-0.309635	0.621591	-1.278102	0.902574	14	12	170	151	0	1
417	-0.243509	0.596200	-0.215438	0.585291	10	9	170	151	0	1
418	-0.224341	0.588758	2.153751	0.015630	19	16	170	151	0	1
419	-0.316725	0.624285	-0.605382	0.727642	27	24	170	151	0	1
420	-0.247516	0.597751	-0.618305	0.731927	15	15	170	151	0	1
421	-0.210688	0.583438	-0.547726	0.708131	11	8	170	151	0	1
422	-0.341394	0.633610	-0.470251	0.680953	113	91	170	151	4	1
423	-0.587284	0.721587	-2.454678	1.000000	65	58	170	151	0	1
424	-0.563746	0.713616	-0.364423	0.642246	49	44	170	151	0	1
425	-0.240864	0.595175	-0.569581	0.715602	10	10	170	151	0	1
426	-0.252281	0.599594	-0.630699	0.736005	19	19	170	151	0	1
427	-0.241300	0.595344	-0.502013	0.692222	35	32	170	151	0	1
428	-0.231553	0.591562	-0.496843	0.690400	10	9	170	151	0	1
429	-0.592091	0.723201	0.263087	0.396242	217	181	170	151	3	1
430	-0.308962	0.621335	-1.907563	1.000000	16	16	170	151	0	1
431	-0.346368	0.635481	-1.128309	0.872096	23	17	170	151	0	1
432	-0.238575	0.594287	-2.526332	1.000000	10	7	170	151	0	1
433	-0.212080	0.583981	-1.881598	0.996511	10	7	170	151	0	1
434	-0.303644	0.619310	-0.856042	0.804468	78	62	170	151	3	1
435	3.009625	0.001308	0.649265	0.258084	396	329	170	151	13	1
436	-0.555831	0.710912	-2.407623	1.000000	48	44	170	151	0	1
437	-0.324577	0.627261	1.143187	0.126480	18	15	170	151	0	1
438	-0.281523	0.610853	1.213904	0.112392	32	28	170	151	0	1
439	-0.207689	0.582268	-1.379938	0.920947	14	12	170	151	1	1
440	-0.890731	0.814009	-1.923011	1.000000	141	118	170	151	0	1
441	0.037927	0.484873	-1.161083	0.879146	36	32	170	151	1	1
442	-0.587176	0.721551	-2.494600	1.000000	76	69	170	151	0	1
443	-0.266760	0.605180	-1.284991	0.903872	24	21	170	151	0	1
444	-0.224096	0.588663	-1.166466	0.880283	74	64	170	151	2	1
445	2.214604	0.013394	1.627807	0.051783	120	108	170	151	6	1
446	2.196822	0.014017	-1.070024	0.858997	18	12	170	151	2	1
447	-0.226962	0.589778	-1.551787	0.948578	9	8	170	151	0	1
448	-0.205246	0.581313	-0.308006	0.620971	13	10	170	151	0	1
449	-0.576015	0.717784	-2.502099	1.000000	61	55	170	151	0	1
450	-0.544155	0.706902	2.111948	0.017345	116	69	170	151	0	1
451	-0.148348	0.558967	-0.551706	0.709498	37	29	170	151	3	1
452	-0.340363	0.633222	5.419582	0.000000	25	18	170	151	1	1
453	0.375136	0.353780	-0.505639	0.693498	17	14	170	151	1	1
454	-0.565065	0.714066	-1.690361	0.968877	129	112	170	151	0	1
455	-0.286777	0.612867	-1.451978	0.932976	21	16	170	151	0	1
456	-0.384525	0.649726	-1.250542	0.897292	70	54	170	151	0	1
457	-0.302528	0.618885	-1.373876	0.919900	19	17	170	151	0	1
458	-0.235953	0.593270	-1.847773	0.991505	11	10	170	151	0	1
459	-0.265946	0.604866	-0.391993	0.652490	19	16	170	151	0	1
460	-0.111047	0.544211	-1.632067	0.960469	51	43	170	151	1	1
461	-0.351689	0.637479	-1.558766	0.949632	60	52	170	151	0	1
462	-0.262625	0.603587	-0.350150	0.636902	17	15	170	151	0	1
463	-0.214993	0.585117	2.122978	0.016878	17	14	170	151	0	1
464	-0.242384	0.595764	-0.713617	0.762474	11	10	170	151	0	1
465	-0.255674	0.600905	-0.961376	0.832597	11	11	170	151	0	1
466	1.357611	0.087294	4.627295	0.000002	421	320	170	151	5	1
467	-0.373074	0.645472	-1.093728	0.864412	90	67	170	151	2	1
468	-0.561814	0.712957	-2.105802	1.000000	67	53	170	151	0	1
469	-0.336038	0.631592	-0.414020	0.660596	59	41	170	151	0	1
470	-0.171879	0.568236	-2.046515	1.000000	24	20	170	151	1	1
471	-0.232389	0.591887	-0.969628	0.834695	12	11	170	151	0	1
472	-0.534263	0.703485	-1.018755	0.846866	66	61	170	151	0	1
473	-0.225245	0.589110	-1.383692	0.921592	14	10	170	151	0	1
474	-0.435994	0.668610	0.793389	0.213776	101	81	170	151	2	1
475	-0.196696	0.577970	-1.530881	0.945397	31	22	170	151	1	1
476	-0.272013	0.607201	-0.427195	0.665410	24	12	170	151	0	1
477	-0.299539	0.617745	-0.274056	0.607986	51	19	170	151	0	1
478	-0.217502	0.586095	-1.328781	0.911933	18	16	170	151	0	1
479	-0.263571	0.603951	-1.634431	0.960813	22	18	170	151	1	1
480	-0.472622	0.681800	0.234298	0.407377	109	89	170	151	3	1
481	-0.207912	0.582355	-1.318507	0.910072	10	9	170	151	0	1
482	-0.609009	0.728848	-1.178224	0.882746	42	13	170	151	0	1
483	-0.890828	0.814036	-2.010294	1.000000	179	100	170	151	0	1
484	-0.137071	0.554514	-0.638350	0.738507	38	27	170	151	1	1
485	-0.229569	0.590791	-2.020178	1.000000	20	16	170	151	1	1
486	-0.280499	0.610461	-0.188472	0.574749	44	33	170	151	1	1
487	-0.277263	0.609218	-0.970573	0.834934	38	29	170	151	0	1
488	-0.306740	0.620489	-1.190705	0.885329	38	33	170	151	0	1
489	-0.456652	0.676076	-0.392550	0.652696	104	88	170	151	0	1
490	-0.209737	0.583067	5.863298	0.000000	14	7	170	151	0	1
491	-0.243700	0.596274	-1.037182	0.851293	18	16	170	151	0	1
492	-0.222139	0.587901	-1.271350	0.901293	29	24	170	151	1	1
493	-0.297853	0.617102	0.088166	0.464872	29	27	170	151	0	1
494	-0.520405	0.698668	-1.954230	1.000000	58	43	170	151	0	1
495	5.844060	0.000000	-0.511387	0.695515	22	14	170	151	1	1
496	-0.217270	0.586005	-1.435000	0.930206	27	24	170	151	0	1
497	-0.253906	0.600222	-0.997381	0.841637	14	11	170	151	0	1
498	-0.217116	0.585945	-1.204633	0.888176	12	12	170	151	0	1
499	-0.567880	0.715024	-2.442451	1.000000	97	74	170	151	1	1
500	-0.560653	0.712561	-2.485944	1.000000	64	52	170	151	0	1
501	-0.271112	0.606855	-1.370830	0.919372	24	21	170	151	0	1
502	-0.304290	0.619556	-1.046026	0.853391	29	23	170	151	0	1
503	-0.188956	0.574939	-0.091189	0.536329	14	12	170	151	0	1
504	-0.230524	0.591162	-1.174899	0.882052	24	21	170	151	0	1
505	-0.215564	0.585340	-1.225440	0.892357	12	11	170	151	0	1
506	-0.230620	0.591200	-1.211082	0.889481	44	34	170	151	1	1
507	-0.618837	0.732103	-2.423103	1.000000	126	97	170	151	1	1
508	-0.121873	0.548501	0.387022	0.349370	87	81	170	151	2	1
509	-0.284342	0.611934	-1.581121	0.952978	46	38	170	151	0	1
510	-0.281526	0.610854	-1.359824	0.917453	23	20	170	151	0	1
511	-0.263406	0.603888	-0.934311	0.825609	16	11	170	151	0	1
512	-0.365510	0.642652	-1.685109	0.968124	70	60	170	151	0	1
513	-0.215990	0.585506	-1.204469	0.888143	12	12	170	151	0	1
514	-0.282713	0.611310	-1.142389	0.875152	38	33	170	151	0	1
515	-0.404750	0.657194	-1.072041	0.859463	87	71	170	151	3	1
516	-0.255382	0.600792	-1.893121	0.998240	17	13	170	151	1	1
517	-0.263069	0.603758	-1.757106	0.978415	19	15	170	151	1	1
518	-0.292874	0.615200	-1.522516	0.944113	27	23	170	151	1	1
519	6.624609	0.000000	3.701678	0.000107	23	19	170	151	2	1
520	2.153928	0.015623	-0.741450	0.771032	91	72	170	151	2	1
521	-0.521805	0.699156	0.098298	0.460848	137	114	170	151	2	1
522	-0.335138	0.631253	-1.386188	0.922020	36	31	170	151	1	1
523	-0.188696	0.574837	-1.655233	0.963826	13	11	170	151	0	1
524	-0.370901	0.644662	-0.638949	0.738702	15	14	170	151	0	1
525	-0.235251	0.592998	-0.344042	0.634607	16	11	170	151	0	1
526	-0.211101	0.583600	-2.402399	1.000000	23	17	170	151	0	1
527	0.006138	0.497551	0.516925	0.302604	58	54	170	151	2	1
528	-0.270826	0.606745	-0.769442	0.779469	27	22	170	151	0	1
529	-0.430693	0.666684	0.361370	0.358911	127	98	170	151	5	1
530	-0.316074	0.624038	0.378505	0.352528	20	19	170	151	0	1
531	-0.177572	0.570473	-2.093257	1.000000	12	9	170	151	0	1
532	-0.216496	0.585703	-1.783506	0.982195	15	12	170	151	1	1
533	-0.553610	0.710151	-2.374906	1.000000	51	44	170	151	0	1
534	-0.243151	0.596061	-0.823258	0.795202	25	21	170	151	0	1
535	-0.427328	0.665459	-0.607145	0.728229	22	21	170	151	0	1
536	-0.263078	0.603761	-1.837271	0.989968	17	14	170	151	0	1
537	-0.231934	0.591710	-2.361708	1.000000	26	20	170	151	0	1
538	2.254064	0.012096	2.118215	0.017078	16	11	170	151	1	1
539	-0.488884	0.687585	-1.151647	0.877139	198	165	170	151	1	1
540	-0.251290	0.599211	-0.663074	0.746510	12	11	170	151	0	1
541	-0.219478	0.586865	-0.715622	0.763096	27	24	170	151	0	1
542	-0.219567	0.586900	-1.538701	0.946592	18	15	170	151	0	1
543	-0.175012	0.569467	-2.158804	1.000000	10	8	170	151	0	1
544	-0.314176	0.623317	-0.679812	0.751856	11	8	170	151	0	1
545	-0.397159	0.654398	1.257187	0.104343	205	167	170	151	4	1
546	-0.235736	0.593186	-0.118175	0.547036	21	16	170	151	0	1
547	0.042236	0.483155	-1.318607	0.910090	10	7	170	151	1	1
548	-0.230824	0.591279	-1.102294	0.866339	30	24	170	151	1	1
549	-0.255152	0.600703	-0.809946	0.791370	31	22	170	151	0	1
550	-0.327618	0.628412	-0.702590	0.759037	12	9	170	151	0	1
551	0.850388	0.197555	-1.405156	0.925241	38	32	170	151	1	1
552	0.050626	0.479812	-1.131904	0.872880	14	11	170	151	1	1
553	2.212640	0.013461	-2.004551	1.000000	20	17	170	151	1	1
554	1.227420	0.109832	4.301865	0.000008	26	24	170	151	1	1
555	-0.271327	0.606937	-0.191466	0.575922	12	12	170	151	0	1
556	-0.255897	0.600991	-1.487108	0.938594	19	15	170	151	0	1
557	-0.238846	0.594392	-1.001525	0.842659	12	9	170	151	0	1
558	0.909701	0.181490	3.011722	0.001299	11	9	170	151	1	1
559	-0.320229	0.625614	-1.590608	0.954386	48	37	170	151	0	1
560	0.325418	0.372432	-0.475125	0.682693	10	9	170	151	1	1
561	-0.349094	0.636505	0.770787	0.220416	49	43	170	151	0	1
562	-0.368940	0.643932	-1.120388	0.870358	33	24	170	151	0	1
563	-0.188103	0.574605	-0.470185	0.680929	18	16	170	151	0	1
564	-0.303079	0.619095	0.716712	0.236776	31	29	170	151	0	1
565	2.862518	0.002102	1.687472	0.045756	11	8	170	151	1	1
566	1.137461	0.127673	3.255514	0.000566	30	27	170	151	1	1
567	-0.237364	0.593818	-0.656223	0.744305	13	11	170	151	0	1
568	-0.226838	0.589729	3.334426	0.000427	11	9	170	151	0	1
569	-0.380106	0.648086	0.986768	0.161878	52	47	170	151	0	1
570	-0.210739	0.583458	0.518664	0.301998	111	97	170	151	2	1
571	-0.323651	0.626911	-1.565288	0.950612	16	15	170	151	0	1
572	-0.438359	0.669469	-0.503276	0.692667	21	20	170	151	0	1
573	-0.370901	0.644662	-0.418846	0.662363	15	14	170	151	0	1
574	-0.248291	0.598051	-1.335059	0.913062	44	33	170	151	1	1
575	-0.571645	0.716303	-1.285778	0.904020	91	76	170	151	0	1
576	-0.317720	0.624663	-0.633591	0.736952	82	74	170	151	0	1
577	-0.248201	0.598016	1.383014	0.083330	25	23	170	151	0	1
578	-0.554432	0.710433	-2.426335	1.000000	48	42	170	151	0	1
579	-0.220242	0.587163	2.539291	0.005554	12	11	170	151	0	1
580	4.464033	0.000004	3.100631	0.000966	10	7	170	151	1	1
581	0.176790	0.429837	-0.952056	0.830209	20	16	170	151	1	1
582	-0.320429	0.625690	-1.690922	0.968958	23	18	170	151	0	1
583	-0.255892	0.600989	-1.334720	0.913001	24	23	170	151	0	1
584	-0.261424	0.603124	-0.569569	0.715598	13	12	170	151	0	1
585	-0.255319	0.600768	-1.982118	1.000000	12	12	170	151	0	1
586	-0.186882	0.574126	-0.785359	0.784189	9	6	170	151	0	1
587	-0.195661	0.577565	-0.693409	0.756156	38	27	170	151	1	1
588	-0.331103	0.629729	-1.768298	0.980016	26	21	170	151	0	1
589	-0.310260	0.621829	-0.948696	0.829344	25	22	170	151	1	1
590	-0.860459	0.805698	-1.243212	0.895863	140	105	170	151	0	1
591	-0.223291	0.588350	0.154930	0.438438	10	7	170	151	0	1
592	-0.404292	0.657025	-1.201556	0.887550	54	46	170	151	0	1
593	-0.254425	0.600422	-1.863510	0.993823	13	11	170	151	0	1
594	-0.390087	0.651785	-0.953934	0.830692	37	30	170	151	0	1
595	3.790494	0.000075	2.328014	0.009956	30	23	170	151	1	1
596	-0.188568	0.574787	-0.885779	0.812664	12	9	170	151	0	1
597	-0.258291	0.601915	-0.220845	0.587397	38	28	170	151	1	1
598	-0.244756	0.596683	-1.789845	0.983105	15	12	170	151	1	1
599	-0.641217	0.739441	-2.032086	1.000000	84	50	170	151	0	1
600	-0.340666	0.633336	-0.745143	0.772155	16	16	170	151	0	1
601	-0.225954	0.589386	0.062424	0.475113	15	13	170	151	0	1
602	-0.330069	0.629339	-0.740929	0.770873	14	14	170	151	0	1
603	-0.269255	0.606140	-1.130791	0.872637	21	20	170	151	0	1
604	-0.227708	0.590068	-1.451527	0.932903	17	14	170	151	1	1
605	-0.376948	0.646913	-1.065773	0.858013	27	26	170	151	0	1
606	0.164015	0.434860	-0.715307	0.762998	352	275	170	151	4	1
607	2.722209	0.003242	1.795653	0.036275	89	69	170	151	4	1
608	-0.561253	0.712766	-0.526107	0.700654	54	41	170	151	0	1
609	-0.674435	0.750145	-2.125704	1.000000	200	164	170	151	1	1
610	-0.481877	0.685098	-0.460877	0.677594	89	49	170	151	0	1
611	-0.264287	0.604227	-1.330135	0.912177	18	16	170	151	0	1
612	0.958601	0.168880	7.804675	0.000000	10	2	170	151	1	1
613	-0.219626	0.586923	-1.984110	1.000000	12	10	170	151	0	1
614	-0.462496	0.678176	-0.637052	0.738083	139	116	170	151	1	1
615	-0.205833	0.581543	-1.294751	0.905698	10	10	170	151	0	1
616	-0.588127	0.721870	-0.483918	0.685823	186	159	170	151	2	1
617	-0.226858	0.589737	-1.895640	0.998619	14	11	170	151	0	1
618	-0.226605	0.589639	-1.364917	0.918343	13	8	170	151	0	1
619	-0.313050	0.622889	-0.829437	0.796967	16	11	170	151	0	1
620	-0.476203	0.683078	2.409561	0.007986	79	68	170	151	0	1
621	-0.555776	0.710893	-2.416977	1.000000	49	45	170	151	0	1
622	-0.427860	0.665653	-0.641455	0.739519	51	40	170	151	0	1
623	-0.186870	0.574121	-0.671024	0.749057	10	7	170	151	0	1
624	-0.255573	0.600866	-0.020298	0.508097	12	9	170	151	0	1
625	-0.205692	0.581488	1.221602	0.110929	15	14	170	151	0	1
626	-0.355076	0.638749	2.136392	0.016324	43	37	170	151	1	1
627	-0.272858	0.607526	-0.027553	0.510991	11	9	170	151	0	1
628	-0.234867	0.592849	-1.311606	0.908811	15	13	170	151	0	1
629	-0.556588	0.711171	-2.493829	1.000000	58	48	170	151	0	1
630	-0.677788	0.751213	-1.653962	0.963643	105	84	170	151	0	1
631	-0.653259	0.743348	-0.641070	0.739394	279	244	170	151	3	1
632	-0.198113	0.578525	-2.263882	1.000000	11	8	170	151	0	1
633	-0.099174	0.539501	-1.046258	0.853446	30	25	170	151	1	1
634	-0.440790	0.670350	-0.628945	0.735430	70	56	170	151	0	1
635	-0.365638	0.642700	-2.058425	1.000000	33	31	170	151	0	1
636	-0.387326	0.650764	1.271317	0.101808	60	50	170	151	1	1
637	-0.296952	0.616758	-0.371978	0.645064	34	26	170	151	0	1
638	-0.371871	0.645024	-0.497830	0.690748	81	67	170	151	1	1
639	-0.272835	0.607517	-0.125336	0.549872	31	27	170	151	0	1
640	-0.259022	0.602197	-0.476557	0.683204	15	14	170	151	0	1
641	-0.094174	0.537515	-1.052839	0.854995	20	18	170	151	1	1
642	-0.381857	0.648736	-1.324843	0.911222	29	24	170	151	0	1
643	-0.322616	0.626519	5.788839	0.000000	15	14	170	151	0	1
644	-0.826987	0.796268	-1.844938	0.991090	153	79	170	151	0	1
645	-0.266035	0.604900	-0.319305	0.625264	14	12	170	151	0	1
646	-0.422669	0.663759	-1.709580	0.971627	30	26	170	151	0	1
647	-0.261936	0.603321	-1.273880	0.901773	14	10	170	151	0	1
648	-0.465466	0.679240	-0.128547	0.551143	920	657	170	151	10	1
649	0.037595	0.485005	-0.624972	0.734125	188	136	170	151	5	1
650	-0.234280	0.592621	-1.522453	0.944103	15	12	170	151	0	1
651	-0.294338	0.615759	-0.836535	0.798984	305	220	170	151	6	1
652	-0.214072	0.584758	-0.983310	0.838139	13	10	170	151	0	1
653	-0.440229	0.670146	0.544397	0.293084	120	108	170	151	1	1
654	1.676349	0.046835	5.227495	0.000000	325	257	170	151	5	1
655	-0.364287	0.642195	-1.281468	0.903209	34	28	170	151	0	1
656	-0.226983	0.589786	-0.039275	0.515665	11	9	170	151	0	1
657	-0.430555	0.666634	0.743773	0.228507	78	70	170	151	1	1
658	-0.425198	0.664682	2.775397	0.002757	66	45	170	151	1	1
659	-0.320178	0.625595	-1.491474	0.939282	21	17	170	151	0	1
660	-0.368340	0.643708	-2.276272	1.000000	24	18	170	151	0	1
661	-0.287061	0.612976	0.423907	0.335817	30	26	170	151	0	1
662	-0.203369	0.580580	0.477512	0.316499	10	7	170	151	0	1
663	-0.201713	0.579933	-0.127692	0.550805	10	10	170	151	0	1
664	-0.230240	0.591052	-0.765804	0.778382	13	13	170	151	0	1
665	-0.299847	0.617863	-1.068331	0.858606	25	21	170	151	0	1
666	0.096102	0.461720	-0.813415	0.792373	57	43	170	151	3	1
667	-0.410120	0.659166	2.068259	0.019308	59	39	170	151	1	1
668	-0.510018	0.695035	-0.367458	0.643379	137	120	170	151	2	1
669	1.312834	0.094620	0.095273	0.462049	124	95	170	151	3	1
670	-0.395472	0.653775	-1.802945	0.984991	133	107	170	151	1	1
671	-0.276806	0.609043	-1.222325	0.891737	15	12	170	151	0	1
672	-0.195661	0.577565	-0.142339	0.556595	12	9	170	151	0	1
673	-0.204041	0.580842	0.548822	0.291564	10	8	170	151	0	1
674	-0.342966	0.634202	0.963052	0.167761	43	39	170	151	0	1
675	0.147875	0.441221	-0.280162	0.610331	16	16	170	151	1	1
676	-0.258546	0.602014	-1.771879	0.980528	15	12	170	151	0	1
677	-0.201151	0.579713	-0.129097	0.551361	14	10	170	151	0	1
678	-0.281290	0.610764	-0.294497	0.615820	27	24	170	151	1	1
679	-0.299478	0.617722	-0.523167	0.699631	16	15	170	151	0	1
680	9.541463	0.000000	1.597422	0.055086	34	25	170	151	4	1
681	-0.423812	0.664177	-2.258930	1.000000	42	32	170	151	0	1
682	-0.419421	0.662573	-0.251379	0.599245	328	196	170	151	0	1
683	-0.226972	0.589782	-0.483816	0.685787	29	26	170	151	0	1
684	-0.243404	0.596159	-0.329332	0.629060	18	16	170	151	0	1
685	-0.203187	0.580509	4.981128	0.000000	10	8	170	151	1	1
686	-0.340982	0.633455	0.135057	0.446283	15	14	170	151	0	1
687	-0.254116	0.600303	-0.829800	0.797070	413	353	170	151	6	1
688	-0.282914	0.611387	-1.506783	0.941677	27	23	170	151	0	1
689	0.219484	0.413137	0.103395	0.458825	49	41	170	151	3	1
690	-0.285319	0.612308	-0.101490	0.540420	21	17	170	151	0	1
691	-0.565710	0.714285	-2.040230	1.000000	65	57	170	151	0	1
692	-0.317929	0.624742	4.297099	0.000009	17	16	170	151	0	1
693	-0.323286	0.626772	-0.630082	0.735803	38	32	170	151	0	1
694	-0.237678	0.593940	0.500859	0.308235	10	6	170	151	0	1
695	-0.555186	0.710691	-2.394714	1.000000	57	49	170	151	0	1
696	-0.470941	0.681199	-0.851267	0.803134	45	38	170	151	0	1
697	-0.493005	0.689044	-1.700476	0.970325	41	37	170	151	0	1
698	-0.268603	0.605889	-0.093529	0.537259	34	31	170	151	1	1
699	-0.889427	0.813656	-1.345094	0.914853	161	120	170	151	0	1
700	-0.484968	0.686196	1.442135	0.074632	122	99	170	151	3	1
701	-0.310705	0.621998	-1.823842	0.988014	27	23	170	151	0	1
702	-0.378302	0.647416	-1.850362	0.991885	28	20	170	151	1	1
703	-0.200902	0.579616	-0.211176	0.583628	10	10	170	151	0	1
704	-0.373689	0.645701	-1.084505	0.862319	31	27	170	151	0	1
705	-0.431427	0.666951	-1.696514	0.969758	53	41	170	151	1	1
706	-0.333550	0.630653	-0.582828	0.720086	22	15	170	151	1	1
707	-0.340919	0.633432	-0.734577	0.768934	21	18	170	151	0	1
708	-0.274958	0.608333	-0.254383	0.600406	19	12	170	151	1	1
709	0.102804	0.459059	-0.421813	0.663447	27	24	170	151	1	1
710	-0.383545	0.649362	-0.372125	0.645119	72	59	170	151	1	1
711	-0.293988	0.615625	-0.647637	0.741528	38	26	170	151	0	1
712	-1.172599	0.881571	-2.389363	1.000000	518	362	170	151	2	1
713	-0.429167	0.666129	0.435053	0.331762	95	76	170	151	3	1
714	0.987849	0.161613	0.086948	0.465356	48	38	170	151	4	1
715	-0.331826	0.630002	-0.539653	0.705349	12	6	170	151	0	1
716	-0.311879	0.622444	9.114175	0.000000	11	3	170	151	0	1
717	-0.609414	0.728983	-1.038604	0.851632	81	63	170	151	0	1
718	-0.763135	0.777583	-1.631222	0.960346	111	79	170	151	0	1
719	-0.486312	0.686673	-1.751122	0.977560	45	32	170	151	0	1
720	-0.884086	0.812203	-1.957684	1.000000	176	95	170	151	0	1
721	-0.374365	0.645952	-0.660827	0.745788	23	19	170	151	0	1
722	-0.262243	0.603440	-1.335233	0.913093	11	9	170	151	0	1
723	-0.677564	0.751142	0.001923	0.499233	112	86	170	151	2	1
724	-0.377210	0.647010	-2.403564	1.000000	26	16	170	151	0	1
725	-0.773407	0.780650	-1.526109	0.944665	210	149	170	151	0	1
726	-0.299071	0.617566	5.187610	0.000000	13	12	170	151	0	1
727	-0.482802	0.685426	-1.064874	0.857805	51	43	170	151	0	1
728	-0.219672	0.586941	-0.982311	0.837889	11	7	170	151	0	1
729	4.088459	0.000022	1.349136	0.088647	251	208	170	151	9	1
730	-0.321054	0.625927	-1.582793	0.953226	46	37	170	151	0	1
731	-0.255554	0.600859	0.216795	0.414184	43	39	170	151	1	1
732	-0.291403	0.614637	-1.373393	0.919817	29	21	170	151	0	1
733	-0.206441	0.581780	0.301240	0.381616	184	149	170	151	3	1
734	2.713289	0.003331	-0.850358	0.802879	12	10	170	151	1	1
735	-0.338859	0.632656	0.296378	0.383471	28	22	170	151	0	1
736	-0.332678	0.630324	2.035081	0.020921	39	33	170	151	0	1
737	-0.212280	0.584059	-0.291566	0.614700	15	11	170	151	0	1
738	-0.386973	0.650633	0.848142	0.198179	93	83	170	151	1	1
739	3.718862	0.000100	2.712015	0.003344	64	51	170	151	2	1
740	-0.216760	0.585806	-0.164574	0.565362	25	24	170	151	1	1
741	2.254064	0.012096	-0.327962	0.628542	16	14	170	151	1	1
742	-0.241539	0.595437	-2.162992	1.000000	13	11	170	151	0	1
743	-0.482651	0.685373	0.072861	0.470958	33	29	170	151	0	1
744	-0.361010	0.640970	-0.825643	0.795884	16	9	170	151	0	1
745	-0.267555	0.605486	-1.206404	0.888535	26	19	170	151	0	1
746	-0.385780	0.650191	-2.019667	1.000000	80	63	170	151	0	1
747	-0.230886	0.591303	-0.140193	0.555747	88	76	170	151	1	1
748	-0.154756	0.561495	-0.182796	0.572524	33	29	170	151	1	1
749	-0.246256	0.597263	1.293361	0.097943	11	10	170	151	0	1
750	-0.426992	0.665336	1.346696	0.089039	74	62	170	151	2	1
751	0.450607	0.326136	5.608382	0.000000	25	19	170	151	1	1
752	-0.283643	0.611666	0.263466	0.396096	16	12	170	151	0	1
753	-0.223933	0.588600	-2.188465	1.000000	11	9	170	151	0	1
